Plot	Plot_bexis	Function_Name	Function_Year	Value	Year	Dataset_ID	Dataset_Version
HEW21	HEW21	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.9231078131	2017	4444	4444
AEW40	AEW40	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW40	HEW40	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.7269099863	2017	4444	4444
SEW02	SEW2	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.8590370329	2017	4444	4444
SEW32	SEW32	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.6633935584	2017	4444	4444
HEW42	HEW42	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	1.6242179537	2017	4444	4444
SEW35	SEW35	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW18	AEW18	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW28	AEW28	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW12	SEW12	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	1.7334777462	2017	4444	4444
HEW11	HEW11	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.473115226	2017	4444	4444
SEW07	SEW7	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.361758487	2017	4444	4444
AEW07	AEW7	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW37	HEW37	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	1.0714613605	2017	4444	4444
SEW37	SEW37	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW06	AEW6	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW26	AEW26	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW19	SEW19	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.16738558	2017	4444	4444
AEW32	AEW32	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW22	SEW22	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW35	AEW35	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW05	AEW5	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW18	SEW18	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.1987913826	2017	4444	4444
AEW17	AEW17	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW04	SEW4	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.6362290399	2017	4444	4444
AEW34	AEW34	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW44	HEW44	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW24	HEW24	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.8838002837	2017	4444	4444
AEW33	AEW33	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW13	AEW13	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW36	AEW36	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW49	AEW49	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW12	AEW12	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW03	HEW3	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW12	HEW12	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.2539206601	2017	4444	4444
HEW32	HEW32	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.2194470491	2017	4444	4444
HEW49	HEW49	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW18	HEW18	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.944206728	2017	4444	4444
AEW41	AEW41	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW51	HEW51	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW48	HEW48	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW41	SEW41	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW50	AEW50	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW23	SEW23	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW02	AEW2	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW29	AEW29	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW39	HEW39	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.7322175675	2017	4444	4444
HEW19	HEW19	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	1.6645386296	2017	4444	4444
SEW08	SEW8	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.3918016903	2017	4444	4444
HEW15	HEW15	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW45	HEW45	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW38	SEW38	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	4.1628618454	2017	4444	4444
HEW28	HEW28	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	1.0752667196	2017	4444	4444
SEW45	SEW45	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW47	AEW47	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW27	HEW27	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW47	SEW47	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	2.0253334922	2017	4444	4444
SEW29	SEW29	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	2.8287711087	2017	4444	4444
HEW23	HEW23	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW25	AEW25	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW46	HEW46	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	1.4963898538	2017	4444	4444
SEW15	SEW15	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	1.3126316255	2017	4444	4444
AEW42	AEW42	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW08	AEW8	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW14	SEW14	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.486094554	2017	4444	4444
AEW14	AEW14	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW01	HEW1	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW24	SEW24	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	2.0956473202	2017	4444	4444
AEW03	AEW3	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW44	SEW44	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW07	HEW7	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW19	AEW19	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW43	SEW43	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW13	SEW13	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	1.8753478883	2017	4444	4444
HEW22	HEW22	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW39	SEW39	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW15	AEW15	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW49	SEW49	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	2.0740985495	2017	4444	4444
AEW48	AEW48	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW04	AEW4	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW48	SEW48	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	2.8913907704	2017	4444	4444
AEW37	AEW37	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW10	SEW10	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW04	HEW4	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.7915963337	2017	4444	4444
HEW47	HEW47	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.1870130737	2017	4444	4444
SEW09	SEW9	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.0676503865	2017	4444	4444
HEW50	HEW50	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.5849129438	2017	4444	4444
SEW50	SEW50	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	1.7023284039	2017	4444	4444
SEW26	SEW26	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW05	HEW5	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.6433975815	2017	4444	4444
HEW06	HEW6	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW25	HEW25	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.5620148203	2017	4444	4444
AEW38	AEW38	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW17	HEW17	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.1863096408	2017	4444	4444
HEW20	HEW20	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW16	AEW16	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW27	SEW27	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.9421678302	2017	4444	4444
HEW30	HEW30	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.9138046772	2017	4444	4444
SEW11	SEW11	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW05	SEW5	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW26	HEW26	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	1.7618468003	2017	4444	4444
SEW25	SEW25	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW10	AEW10	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
HEW29	HEW29	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	1.0503864818	2017	4444	4444
HEW36	HEW36	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.5910381188	2017	4444	4444
HEW34	HEW34	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.6274368212	2017	4444	4444
HEW16	HEW16	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.6448244482	2017	4444	4444
HEW35	HEW35	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.4554215349	2017	4444	4444
HEW33	HEW33	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.9837783759	2017	4444	4444
AEW09	AEW9	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
AEW43	AEW43	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	NA	2017	4444	4444
SEW46	SEW46	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	0.7029685838	2017	4444	4444
SEW40	SEW40	insect_herbivory_total_damaged_area_H	insect_herbivory_total_damaged_area_H	2.4989006659	2017	4444	4444
SEW21	SEW21	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	2.182007136	2017	4444	4444
AEW28	AEW28	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	3.0252035126	2017	4444	4444
HEW11	HEW11	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.6331489862	2017	4444	4444
AEW17	AEW17	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	6.4929111623	2017	4444	4444
AEW33	AEW33	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	0.4059938525	2017	4444	4444
HEW41	HEW41	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	5.1576156992	2017	4444	4444
SEW06	SEW6	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.5961874806	2017	4444	4444
SEW01	SEW1	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	1.3456670427	2017	4444	4444
AEW36	AEW36	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	3.4455482569	2017	4444	4444
HEW43	HEW43	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	3.4855759704	2017	4444	4444
AEW31	AEW31	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	0.8606968511	2017	4444	4444
AEW30	AEW30	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.8202135158	2017	4444	4444
HEW45	HEW45	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.2234980544	2017	4444	4444
AEW20	AEW20	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.5010646378	2017	4444	4444
AEW37	AEW37	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	5.8212944567	2017	4444	4444
SEW23	SEW23	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	9.5802986204	2017	4444	4444
HEW10	HEW10	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	3.6477352109	2017	4444	4444
AEW23	AEW23	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	2.6049790319	2017	4444	4444
HEW27	HEW27	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.1428002772	2017	4444	4444
HEW12	HEW12	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.8788827283	2017	4444	4444
HEW38	HEW38	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.6448396803	2017	4444	4444
HEW32	HEW32	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	3.1787607739	2017	4444	4444
AEW35	AEW35	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	NA	2017	4444	4444
HEW31	HEW31	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	3.2359270982	2017	4444	4444
SEW17	SEW17	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	2.0521399249	2017	4444	4444
HEW44	HEW44	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	2.2593829735	2017	4444	4444
AEW01	AEW1	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	1.3083880701	2017	4444	4444
HEW40	HEW40	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	6.0937310153	2017	4444	4444
AEW19	AEW19	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	5.0620085478	2017	4444	4444
HEW42	HEW42	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	5.9302095224	2017	4444	4444
SEW20	SEW20	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	1.1724695481	2017	4444	4444
SEW02	SEW2	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.5133122079	2017	4444	4444
AEW18	AEW18	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.3699177473	2017	4444	4444
AEW21	AEW21	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.0296527852	2017	4444	4444
SEW28	SEW28	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	NA	2017	4444	4444
AEW38	AEW38	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	3.8106675694	2017	4444	4444
AEW34	AEW34	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	0.1403303048	2017	4444	4444
HEW01	HEW1	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	NA	2017	4444	4444
AEW41	AEW41	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.635761888	2017	4444	4444
HEW37	HEW37	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	5.6125596921	2017	4444	4444
AEW16	AEW16	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	2.9180709934	2017	4444	4444
SEW27	SEW27	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	6.8132746908	2017	4444	4444
SEW16	SEW16	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	NA	2017	4444	4444
SEW22	SEW22	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	6.5146430934	2017	4444	4444
HEW39	HEW39	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.5162005419	2017	4444	4444
HEW46	HEW46	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.823006754	2017	4444	4444
HEW08	HEW8	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	9.1763343456	2017	4444	4444
HEW15	HEW15	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.2146408146	2017	4444	4444
SEW25	SEW25	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	10.9205236824	2017	4444	4444
SEW31	SEW31	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	3.5418800327	2017	4444	4444
AEW24	AEW24	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	2.2648371557	2017	4444	4444
HEW48	HEW48	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	3.7741201724	2017	4444	4444
SEW24	SEW24	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	7.5761904727	2017	4444	4444
HEW24	HEW24	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.7791263085	2017	4444	4444
HEW13	HEW13	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	2.1381351165	2017	4444	4444
SEW33	SEW33	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	1.7648570405	2017	4444	4444
AEW22	AEW22	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	2.9888207928	2017	4444	4444
AEW32	AEW32	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	0.637999264	2017	4444	4444
HEW33	HEW33	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	3.6959923897	2017	4444	4444
AEW02	AEW2	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	1.4324143874	2017	4444	4444
HEW22	HEW22	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	3.9724423916	2017	4444	4444
AEW42	AEW42	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	6.7567023942	2017	4444	4444
SEW42	SEW42	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	3.0358779008	2017	4444	4444
AEW11	AEW11	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	0.3797177563	2017	4444	4444
HEW14	HEW14	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	2.2286719493	2017	4444	4444
HEW28	HEW28	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	5.4674630325	2017	4444	4444
HEW21	HEW21	insect_herbivory_total_damaged_ST	insect_herbivory_total_damaged_ST	4.1145654143	2017	4444	4444
